SECTION,TYPE,PATH,DETAIL
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrawingKnife_HandSaw_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrawingKnife_HandSaw_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrillBit_File_Rasp_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrillBit_File_Rasp_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrillBit_File_Rasp_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrillBit_File_Rasp_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Gimlet_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Gimlet_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Gimlet_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Gimlet_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Hand_Drill_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Hand_Drill_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Hand_Drill_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Hand_Drill_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Planes_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Planes_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Planes_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Planes_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Common/Textures/FloorCheckerboard_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Common/Textures/FloorCheckerboard_normal.png",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Fur_Textures/Squirrel_LOD0_FurCardsAtlas.png",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Squirrel_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Squirrel_MaskMap.png",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Squirrel_MetallicSmoothness.png",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Squirrel_Normal.png",""
ASSET,TEXTURE,"Assets/ithappy/Animals_FREE/Skyboxes/Skybox_Textures/Skybox_5.png",""
ASSET,TEXTURE,"Assets/ithappy/Animals_FREE/Textures/Texture.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Grass.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Pine.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Tree.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Water 1.png",""
ASSET,TEXTURE,"Assets/Low Poly Environment Starter Kit/Source/Textues/Water 2.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Caterpillar_1.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Caterpillar_2.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Caterpillar_Normal_DirectX 1.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Ladybug_Normal.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Ladybug_Pink.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Ladybug_Red.png",""
ASSET,TEXTURE,"Assets/Patchmesh/Stylized Critter Collection Demo/Textures/Ladybug_Yellow.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Fruit_Tree_Flowers_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Fruit_Tree_Leaves_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Generic_Leaves_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Generic_Tree_Leaves_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Grass_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Grass_High_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Ground_Generic_03.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Ground_Grass_Green_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Mushrooms_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Pine_Tree_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Poppy_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Rocks_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Runes_02.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Skybox_Texture_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Tree_Trunk_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Environments/Sources/Textures/PT_Water_NM_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Village/Sources/Textures/PT_Medieval_Buildings_Texture_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Village/Sources/Textures/PT_Medieval_Buildings_Texture_01mask2.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Village/Sources/Textures/PT_Medieval_Buildings_Texture_Mask_01.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Lowpoly_Village/Sources/Textures/PT_texture.tga",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/banner_dark.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/demo1.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/demo2.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game1.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game2.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game3.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game4.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game5.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/game6.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_artstation.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_facebook.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_Instagram.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_Tiktok.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_twitter.png",""
ASSET,TEXTURE,"Assets/Polytope Studio/Welcome_Screen/Editor/Textures/icon_Youtube.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Ash Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Ash Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Elm Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Elm Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Magnolia Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Magnolia Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Oak Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Oak Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Pine Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Pine Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Poplar Tree Bark.png",""
ASSET,TEXTURE,"Assets/Procedural Tree/Textures/Poplar Tree Leaf.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Scenes/AllFreeForestSampleAssets/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Scenes/BrightDay/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Scenes/MoodyNight/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Foliage/forestpack_foliage_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Ground/forestpack_moss_light_tile_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Ground/forestpack_road_tile_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Ground/forestpack_texture_rock_tile_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Ramp/sharedTexture_shadowRamp.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/SignAndBridge/forestpack_roadSignAndBridge_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/nx.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/ny.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/nz.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/px.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/py.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Skybox/pz.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Stone/forestpack_stone_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Tree/Fir/forestpack_tree_fir_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Tree/Leaf/forestpack_tree_leaf_diffuse.png",""
ASSET,TEXTURE,"Assets/Supercyan Free Forest Sample/Textures/Tree/Treestump/forestpack_treeStumpAndRoot_diffuse.png",""
ASSET,ANIMATION,"Assets/Furry Squirrel/Animations/Animations_Squirrel.controller",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Animation_Controllers/Chicken.controller",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Animation_Controllers/Deer.controller",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Animation_Controllers/Dog.controller",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Animation_Controllers/Horse.controller",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Animation_Controllers/Kitty.controller",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Animation_Controllers/Pinguin.controller",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Animation_Controllers/Tiger.controller",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Chicken_001_idle.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Chicken_002_run.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Chicken_003_walk.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Deer_001_idle.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Deer_001_run.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Deer_001_walk.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Dog_001_idle.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Dog_001_run.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Dog_001_walk.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Horse_001_eat.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Horse_001_idle.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Horse_001_run.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Horse_001_walk.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Kitty_001_idle.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Kitty_001_run.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Kitty_001_walk.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Pinguin_001_idle.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Pinguin_001_run.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Pinguin_001_walk.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Tiger_001_idle.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Tiger_001_idle_rare.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Tiger_001_run.anim",""
ASSET,ANIMATION,"Assets/ithappy/Animals_FREE/Animations/Other_Animations/Tiger_001_walk.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Beetle_Rig_Beetle_Flying.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Beetle_Rig_Beetle_Idle.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Beetle_Rig_Beetle_Take Off.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Beetle_Rig_Beetle_Walk.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Caterpillar.controller",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Caterpillar_Rig_Caterpillar_Move.anim",""
ASSET,ANIMATION,"Assets/Patchmesh/Stylized Critter Collection Demo/Animations/Ladybug.controller",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act1.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act2.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act3.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act4.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Act5.wav",""
ASSET,AUDIO,"Assets/Art/Audio/BGM_Boss.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Attack.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Banana.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_BossRoar.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Checkpoint.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Coin.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Death.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_DoorOpen.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_EnemyHit.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_EnergyBlast.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_FireCrackle.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Footstep.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_HeavyAttack.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Hurt.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Jump.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_Land.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_LevelComplete.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_PoisonBubble.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_RuneActivate.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_UIClick.wav",""
ASSET,AUDIO,"Assets/Art/Audio/SFX_WaterSplash.wav",""
