SECTION,TYPE,PATH,DETAIL
ASSET,PREFAB,"Assets/RainSnowCloudEffect/Prefabs/PF_RainVFX_Group.prefab",""
ASSET,PREFAB,"Assets/RainSnowCloudEffect/Prefabs/PF_Snow_Distant.prefab",""
ASSET,PREFAB,"Assets/RainSnowCloudEffect/Prefabs/PF_Snow_Foreground.prefab",""
ASSET,PREFAB,"Assets/RainSnowCloudEffect/Prefabs/PF_Snow_Main.prefab",""
ASSET,PREFAB,"Assets/RainSnowCloudEffect/Prefabs/PF_Snow_Mist.prefab",""
ASSET,PREFAB,"Assets/RainSnowCloudEffect/Prefabs/PF_Snow_VFX_Group.prefab",""
ASSET,PREFAB,"Assets/Rainy VFX/Prefab/Demo Prefab/Particle System (1).prefab",""
ASSET,PREFAB,"Assets/Rainy VFX/Prefab/Demo Prefab/Particle System (2).prefab",""
ASSET,PREFAB,"Assets/Rainy VFX/Prefab/Demo Prefab/Particle System (3).prefab",""
ASSET,PREFAB,"Assets/Rainy VFX/Prefab/Demo Prefab/Particle System (4).prefab",""
ASSET,PREFAB,"Assets/Rainy VFX/Prefab/Particle System (1).prefab",""
ASSET,PREFAB,"Assets/Rainy VFX/Prefab/Particle System (2).prefab",""
ASSET,PREFAB,"Assets/Rainy VFX/Prefab/Particle System.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Ash/Ash 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Ash/Ash 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Ash/Ash 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Ash/Ash 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Ash/Ash 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Ash/Ash 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Ash/Ash 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Ash/Ash 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Ash/The Great Ash Tree.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 9.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch 10.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch Group 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch Group 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Birch/Birch Group 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Chestnut/Chestnut 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Chestnut/Chestnut 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Chestnut/Chestnut 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Chestnut/Chestnut 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Chestnut/Chestnut 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Chestnut/Chestnut 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Chestnut/Chestnut 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Chestnut/Chestnut 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 9.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce 10.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce Group 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce Group 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Spruce/Spruce Group 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Weeping Willow/Weeping_Willow 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Weeping Willow/Weeping_Willow 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Weeping Willow/Weeping_Willow 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Weeping Willow/Weeping_Willow 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Weeping Willow/Weeping_Willow 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Weeping Willow/Weeping_Willow 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Weeping Willow/Weeping_Willow 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/HDRP/Weeping Willow/Weeping_Willow 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Ash/Ash 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Ash/Ash 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Ash/Ash 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Ash/Ash 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Ash/Ash 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Ash/Ash 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Ash/Ash 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Ash/Ash 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Ash/The Great Ash Tree.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 9.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch 10.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch Group 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch Group 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Birch/Birch Group 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Chestnut 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Chestnut 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Chestnut 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Chestnut 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Chestnut 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Chestnut 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Chestnut 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Chestnut/Chestnut 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 9.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce 10.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce Group 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce Group 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Spruce/Spruce Group 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Weeping Willow/Weeping_Willow 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Weeping Willow/Weeping_Willow 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Weeping Willow/Weeping_Willow 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Weeping Willow/Weeping_Willow 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Weeping Willow/Weeping_Willow 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Weeping Willow/Weeping_Willow 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Weeping Willow/Weeping_Willow 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/Standard/Weeping Willow/Weeping_Willow 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Ash/Ash 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Ash/Ash 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Ash/Ash 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Ash/Ash 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Ash/Ash 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Ash/Ash 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Ash/Ash 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Ash/Ash 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Ash/The Great Ash Tree.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 9.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch 10.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch Group 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch Group 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Birch/Birch Group 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Chestnut/Chestnut 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Chestnut/Chestnut 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Chestnut/Chestnut 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Chestnut/Chestnut 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Chestnut/Chestnut 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Chestnut/Chestnut 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Chestnut/Chestnut 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Chestnut/Chestnut 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 8.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 9.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce 10.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce Group 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce Group 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Spruce/Spruce Group 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Weeping Willow/Weeping_Willow 1.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Weeping Willow/Weeping_Willow 2.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Weeping Willow/Weeping_Willow 3.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Weeping Willow/Weeping_Willow 4.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Weeping Willow/Weeping_Willow 5.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Weeping Willow/Weeping_Willow 6.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Weeping Willow/Weeping_Willow 7.prefab",""
ASSET,PREFAB,"Assets/Realistic Tree/Prefabs/URP/Weeping Willow/Weeping_Willow 8.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Grass/forestpack_foliage_grassPatch_small_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Grass/forestpack_foliage_grassPatch_small_2.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Mushroom/forestpack_foliage_mushroom_blue_big.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Foliage/Mushroom/forestpack_foliage_mushroom_red_small.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Sign/forestpack_roadSign_westEast_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Stone/forestpack_stone_large_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Stone/forestpack_stone_medium_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Foliage/Grass/Mobile_forestpack_foliage_grassPatch_small_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Foliage/Grass/Mobile_forestpack_foliage_grassPatch_small_2.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Foliage/Mushroom/Mobile_forestpack_foliage_mushroom_blue_big.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Foliage/Mushroom/Mobile_forestpack_foliage_mushroom_red_small.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Sign/Mobile_forestpack_roadSign_westEast_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Stone/Mobile_forestpack_stone_large_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Stone/Mobile_forestpack_stone_medium_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Tree/Fir/Mobile_forestpack_tree_fir_tall.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Tree/Leaf/Normal/Mobile_forestpack_tree_1_leaf_1.prefab",""
ASSET,PREFAB,"Assets/Supercyan Free Forest Sample/Prefabs/Mobile/Tree/Treestump/Mobile_forestpack_tree_stump_1.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Bush_A.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Bush_B.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/BushDry_A.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/BushDry_B.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Fern_A.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Fern_B.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Fern_C.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Grass_A.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Grass_B.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Grass_C.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Grass_D.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/GrassDry_A.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/GrassDry_B.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/GrassDry_C.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Heather_A.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Heather_B.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Plant_A.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Plant_B.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Plant_C.prefab",""
ASSET,PREFAB,"Assets/TerrainSampleAssets/Prefabs/Plant_D.prefab",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Bush_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_foliage_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_roadSignAndBridge_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_stone_low_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_stone_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_tree_fir_low_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_tree_fir_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_tree_leaf_low_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_tree_leaf_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_treeStumpAndRoot_low_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/forestpack_treeStumpAndRoot_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Grass_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Ground_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Leaves 1_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Leaves 2_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Leaves 3_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Mat_HD_PalmFrond_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Mat_HD_PalmTrunk_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Pine Bark_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Recovered/M_Recovered_Ash_Bark_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Rock_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Snow_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Tree Bark_URP.mat",""
ASSET,MATERIAL,"Assets/AILevelBuilder/HD/URPMaterials/Water Material_URP.mat",""
ASSET,MATERIAL,"Assets/Art/Environment/HD/Materials/Mat_HD_PalmFrond.mat",""
ASSET,MATERIAL,"Assets/Art/Environment/HD/Materials/Mat_HD_PalmTrunk.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_AncientStone.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_BoarHide.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_ButterflyWing.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_CorruptVoid.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_DeerFur.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_DivineCyan.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_FrogSkin.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_GolemBasalt.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_GuardianGold.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_JaguarFur.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_JungleLeaves.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_JungleWood.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_MonkeyFur.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_MonkeySkin.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_MossyRock.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_PalmLeaves.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_ParrotFeather.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_PredatorSkin.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_ReptileScale.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_RuneActiveGlow.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_SerpentScale.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_ShadowEther.mat",""
ASSET,MATERIAL,"Assets/Art/Materials/Mat_TitanFur.mat",""
ASSET,MATERIAL,"Assets/Art/player/B3_Monkey/Materials/Body_B3.mat",""
ASSET,MATERIAL,"Assets/Art/player/B3_Monkey/Materials/Eye_B3.mat",""
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Carpentry_Tools/Materials/Axes.mat",""
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Carpentry_Tools/Materials/Chisel_Broad.mat",""
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Carpentry_Tools/Materials/Chisel_Curved.mat",""
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Carpentry_Tools/Materials/Chisel_Narrow.mat",""
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Carpentry_Tools/Materials/DrawingKnife_HandSaw.mat",""
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Carpentry_Tools/Materials/DrillBit_File_Rasp.mat",""
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Carpentry_Tools/Materials/Gimlet.mat",""
ASSET,MATERIAL,"Assets/CoolWorks_Studio/Carpentry_Tools/Materials/Hand_Drill.mat",""
